V1;V2;V3;V4;V5;V6;V7;V8;V9;V10
23;440;FORTALEZA;65;MESSEJANA;11;6;2;1;": DO PONTO INICIAL SEGUE ATE A ""TRAVESSA FREDERICO SEVERO"" DAI ATE A ""RUA NICOLA"
23;440;FORTALEZA;65;MESSEJANA;11;6;2;2;"U COELHO"" DAI ATE A ""AVENIDA FREI CIRILO"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;7;2;1;":DO PONTO INICIAL SEGUE ATE A ""RUA CORONEL JOAO DE OLIVEIRA"" DAI ATE A ""RUA NICO"
23;440;FORTALEZA;65;MESSEJANA;11;7;2;2;"LAU COELHO"" PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;8;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA ELISIARIO MENDES"" DAI ATE A ""RUA FREDERICO S"
23;440;FORTALEZA;65;MESSEJANA;11;8;2;2;"EVERO"" DAI ATE A ""RUA NICOLAU COELHO"" DAI ATE A ""TRAVESSA FREDERICO SEVERO"" DAI"
23;440;FORTALEZA;65;MESSEJANA;11;8;2;3;"ATE A ""RUA FREDERICO SEVERO"" DAI ATE A ""AVENIDA FREI CIRILO"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;8;2;4;NaN
23;440;FORTALEZA;65;MESSEJANA;11;9;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA FARIAS LEMOS"" DAI ATE A ""RUA FREDERICO SEVER"
23;440;FORTALEZA;65;MESSEJANA;11;9;2;2;"O"" DAI ATE A ""RUA ELISIARIO MENDES"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;10;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA EVARISTO VEIGA"" DAI ATE A ""RUA NICOLAU COELH"
23;440;FORTALEZA;65;MESSEJANA;11;10;2;2;"O"" DAI ATE A ""RUA FREDERICO SEVERO"" DAI ATE A ""RUA FARIAS LEMOS"" DAI ATE A ""TRAV"
23;440;FORTALEZA;65;MESSEJANA;11;10;2;3;"ESSA ELISARIO MENDES"" DAI ATE A ""RUA ELISARIO MENDES"" DAI ATE A ""RUA HOMEM DE ME"
23;440;FORTALEZA;65;MESSEJANA;11;10;2;4;"LO"" DAI ATE A ""AVENIDA FREI CIRILO"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;11;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA FARIAS LEMOS"" DAI ATE A ""RUA ALMEIDA REGO"" D"
23;440;FORTALEZA;65;MESSEJANA;11;11;2;2;"AI SEGUE PELO O ""MURO DO COLEGIO"" ATE A ""RUA EVARISTO VEIGA"" DAI ATE A ""RUA INAC"
23;440;FORTALEZA;65;MESSEJANA;11;11;2;3;"IO VASCONCELOS"" DAI ATE A ""RUA FAUSTO DE AGUIAR"" DAI ATE A ""RUA NICOLAU COELHO"""
23;440;FORTALEZA;65;MESSEJANA;11;11;2;4;"DAI ATE A ""RUA EVARISTO VEIGA"" DAI ATE A ""RUA ALBERTO TORRES SILVEIRA"" DAI ATE A"
23;440;FORTALEZA;65;MESSEJANA;11;11;2;5;" ""AVENIDA FREI CIRILO"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;12;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA EVARISTO VEIGA"" DAI SEGUE PELO O ""MURO DO CO"
23;440;FORTALEZA;65;MESSEJANA;11;12;2;2;"LEGIO"" ATE A ""RUA ALMEIDA REGO"" DAI ATE A ""RUA FARIAS LEMOS"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;12;2;3;NaN
23;440;FORTALEZA;65;MESSEJANA;11;13;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA ALBERTO TORRES DA SILVEIRA"" ATE ""RUA TOMAS ID"
23;440;FORTALEZA;65;MESSEJANA;11;13;2;2;"ELFONSO"" - ""RUA DUARTE DA COSTA"" - ""RUA VASCO DE ATAIDE"" - ""RUA BARTOLOMEU DIAS"""
23;440;FORTALEZA;65;MESSEJANA;11;13;2;3;" - ""RUA CORONEL JOAO DE OLIVEIRA"" - ""RUA NICOLAU COELHO"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;13;2;4;NaN
23;440;FORTALEZA;65;MESSEJANA;11;14;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA PEDRO DE ALCANTARA"" ATE ""RUA GUILHERME WLASSE"
23;440;FORTALEZA;65;MESSEJANA;11;14;2;2;"N"" - ""RUA VASCO DE ATAIDE"" - ""RUA TOMAS IDELFONSO"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;15;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA VASCO DE ATAIDE"" ATE ""RUA GUILHERME WLASSEN"""
23;440;FORTALEZA;65;MESSEJANA;11;15;2;2;"- ""RUA JOAQUIM BENTO"" (PERIMETRAL) - ""RUA VICENTE NOBRE MACEDO"" ATE PONTO INICIA"
23;440;FORTALEZA;65;MESSEJANA;11;15;2;3;L
23;440;FORTALEZA;65;MESSEJANA;11;16;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA VASCO DE ATAIDE"" ATE ""RUA VICENTE NOBRE MACED"
23;440;FORTALEZA;65;MESSEJANA;11;16;2;2;"O"" - ""RUA JOAQUIM BENTO"" (PERIMETRAL) - ""RUA TOME DE SOUSA"" - ""RUA AFONSO HENRIQ"
23;440;FORTALEZA;65;MESSEJANA;11;16;2;3;"UE"" - ""RUA CAPANEMA"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;17;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA BARTOLOMEU DIAS"" DAI ATE A ""RUA VASCO DE ATH"
23;440;FORTALEZA;65;MESSEJANA;11;17;2;2;"AIDE"" DAI ATE A ""RUA CAPANEMA"" DAI ATE A ""RUA AFONSO HENRIQUE"" DAI ATE A ""RUA NI"
23;440;FORTALEZA;65;MESSEJANA;11;17;2;3;"COLAU COELHO"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;18;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA AFONSO HENRIQUE"" ATE A ""RUA TENENTE JOSE NILT"
23;440;FORTALEZA;65;MESSEJANA;11;18;2;2;"ON"" - ""RUA SARGENTO EXPEDITO"" - ""RUA PADRE PEDRO DE ALENCAR"" - ""RUA NICOLAU COEL"
23;440;FORTALEZA;65;MESSEJANA;11;18;2;3;"HO"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;19;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA AFONSO HENRIQUE"" - ""RUA CAPANEMA"" - ""RUA GUIL"
23;440;FORTALEZA;65;MESSEJANA;11;19;2;2;"HERME PESSOA"" - ""RUA TENENTE JOSE NILTON"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;20;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA AFONSO HENRIQUE"" - ""RUA TOME DE SOUSA"" - ""RUA"
23;440;FORTALEZA;65;MESSEJANA;11;20;2;2;" JOAQUIM BENTO OU PERIMETRAL"" - ""RUA CAPANEMA"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;21;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA ANTONIO BARROS"" DAI ATE A ""RUA PROFESSOR JOS"
23;440;FORTALEZA;65;MESSEJANA;11;21;2;2;"E HENRIQUE"" DAI ATE A ""RUA ERNESTO MATOS"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;22;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA INACIO ORIA"" DAI ATE A ""RUA PROFESSOR JOSE H"
23;440;FORTALEZA;65;MESSEJANA;11;22;2;2;"ENRIQUE"" DAI ATE A ""RUA CORONEL DIONISIO DE ALENCAR"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;22;2;3;NaN
23;440;FORTALEZA;65;MESSEJANA;11;23;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA INACIO ORIA"" DAI ATE A ""RUA JOAQUIM BENTO"" ("
23;440;FORTALEZA;65;MESSEJANA;11;23;2;2;"PERIMETRAL) DAI ATE A ""RUA JOAO PEREIRA"" DAI ATE A ""RUA JOAQUIM FELECIO"" DAI ATE"
23;440;FORTALEZA;65;MESSEJANA;11;23;2;3;" A ""RUA CORONEL DIONISIO DE ALENCAR"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;24;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA JOAO PEREIRA"" DAI SEGUE PELA A ""CERCA DE ARA"
23;440;FORTALEZA;65;MESSEJANA;11;24;2;2;"ME"" ATE A ""RUA JOSE HIPOLITO"" DAI ATE A ""RUA JOSE CAVALCANTE SOBRINHO"" DAI ATE A"
23;440;FORTALEZA;65;MESSEJANA;11;24;2;3;" ""RUA BARAO DE AQUIRAZ"" DAI ATE A ""RUA MANOEL CASTELO"" - ""RUA CORONEL DIONISIO D"
23;440;FORTALEZA;65;MESSEJANA;11;24;2;4;"E ALENCAR"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;25;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA CORONEL GUILHERME DE ALENCAR"" DAI ATE A ""RUA"
23;440;FORTALEZA;65;MESSEJANA;11;25;2;2;" PADRE SEVERIANO"" DAI ATE A ""AVENIDA PALESTINA"" DAI ATE A ""RUA BARAO DE AQUIRAZ"""
23;440;FORTALEZA;65;MESSEJANA;11;25;2;3;" DAI ATE A ""RUA OSCAR"" DAI ATE A ""RUA CORONEL GUILHERME DE ALENCAR"" DAI ATE A ""T"
23;440;FORTALEZA;65;MESSEJANA;11;25;2;4;"RAVESSA OLIVEIRA CHAVES"" DAI ATE A ""RUA PADRE PEDRO DE ALENCAR"" ATE O PONTO INIC"
23;440;FORTALEZA;65;MESSEJANA;11;25;2;5;IAL
23;440;FORTALEZA;65;MESSEJANA;11;26;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA MANOEL CASTELO"" - ""RUA BARAO DE AQUIRAZ"" - """
23;440;FORTALEZA;65;MESSEJANA;11;26;2;2;"AVENIDA PALESTINA"" - ""RUA PADRE SEVERIANO"" - ""RUA CORONEL GUILHERME DE ALENCAR""-"
23;440;FORTALEZA;65;MESSEJANA;11;26;2;3;" ""RUA VENEZA"" - ""RUA PADRE PEDRO DE ALENCAR"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;27;2;1;": DO PONTO INICIAL SEGUE PELA ""AVENIDA PRESIDENTE COSTA E SILVA"" ATE ""RUA PADRE"
23;440;FORTALEZA;65;MESSEJANA;11;27;2;2;"PEDRO ALENCAR"" - ""ESTRADA DO ANCURI"" ATE ""RODOVIA BR-116"" - ""RUA SANTA EFIGENIA"""
23;440;FORTALEZA;65;MESSEJANA;11;27;2;3;" - ""RUA GUARUJA"" - ""RUA ANGELICA GURGEL"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;28;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA PRESIDENTE COSTA E SILVA"" ATE ""RUA ANGELICA G"
23;440;FORTALEZA;65;MESSEJANA;11;28;2;2;"URGEL"" - ""RUA GUARUJA"" - ""RUA SANTA EFIGENIA"" ATE A ""RODOVIA BR-116"" ATE O PONTO"
23;440;FORTALEZA;65;MESSEJANA;11;28;2;3; INICIAL
23;440;FORTALEZA;65;MESSEJANA;11;29;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA CAPITAO WALDEMAR PAULA"" ATE +CERCA+ ANTES DA"
23;440;FORTALEZA;65;MESSEJANA;11;29;2;2;"AVENIDA HUGO BEZERRA SEGUE POR ESTA CERCA DE ARAME ATE ""RUA SEM DENOMINACAO"" D"
23;440;FORTALEZA;65;MESSEJANA;11;29;2;3;"AI ATE ""ESTRADA DA CERAMICA"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;30;2;1;": DO PONTO INICIAL SEGUE PELA ""AVENIDA DEPUTADO PAULINO ROCHA"" - ""RUA MADRE ANA"
23;440;FORTALEZA;65;MESSEJANA;11;30;2;2;"COUTO"" - ""RUA CAPITAO WALDEMAR PAULA"" - ""ESTRADA DA CERAMICA"" - ""RIO COCO"" ATE O"
23;440;FORTALEZA;65;MESSEJANA;11;30;2;3; PONTO INICIAL
23;440;FORTALEZA;65;MESSEJANA;11;31;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA MADRE ANA COUTO"" ATE ""RUA ALBERTO TORRES SILV"
23;440;FORTALEZA;65;MESSEJANA;11;31;2;2;"EIRA"" - ""RODOVIA BR-116"" - ""RUA AMARO BANDEIRA"" - ""RUA LOURABER MONTEIRO"" -  ""AV"
23;440;FORTALEZA;65;MESSEJANA;11;31;2;3;"ENIDA HUGO BEZERRA"" - ""RUA CAPITAO WALDEMAR P AULA"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;32;2;1;": DO PONTO INICIAL SEGUE PELA ""AVENIDA HUGO BEZERRA"" ATE ""RUA LOURALBER MONTEIRO"
23;440;FORTALEZA;65;MESSEJANA;11;32;2;2;" - RUA AMARO BANDEIRA"" - ""RODOVIA BR-116"" - ""RUA JONAS BEZERRA"" - ""RUA GERALDO"
23;440;FORTALEZA;65;MESSEJANA;11;32;2;3;" SOARES"" - ""RUA MAXIMIANO BARRETO"" - ""RUA MARIA PERDIGAO"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;32;2;4;NaN
23;440;FORTALEZA;65;MESSEJANA;11;33;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA AMARO BANDEIRA"" ATE ""RUA MARIA PERDIGAO"" - ""R"
23;440;FORTALEZA;65;MESSEJANA;11;33;2;2;"UA MAXIMIANO BARRETO"" UMA +RETA+ ATE ""RUA CAPITAO WALDEMAR PAULA"" DAI ATE PONTO"
23;440;FORTALEZA;65;MESSEJANA;11;33;2;3;INICIAL
23;440;FORTALEZA;65;MESSEJANA;11;34;2;1;": DO PONTO INICIAL SEGUE PELA ""RODOVIA BR-116"" ATE ""AVENIDA PRESIDENTE COSTA E S"
23;440;FORTALEZA;65;MESSEJANA;11;34;2;2;"ILVA"" - ""RUA AUGUSTO CALHEIROS"" - ""RUA CLEA"" - ""RUA GERALDO SOARES"" - ""RUA JONAS"
23;440;FORTALEZA;65;MESSEJANA;11;34;2;3;" BEZERRA"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;35;2;1;": DO PONTO INICIAL SEGUE PELA ""ESTRADA DA CERAMICA"" ATE A ""RUA SEM  DENOMINACAO"""
23;440;FORTALEZA;65;MESSEJANA;11;35;2;2;" DAI SEGUINDO PELA CERCA DE ARAME ATE A ""RUA CAP WALDEMAR PAULA""  ""AV HUGO BEZER"
23;440;FORTALEZA;65;MESSEJANA;11;35;2;3;"RA"" ""MARIA PERDIGAO"" ""RUA AMARO BANDEIRA"" ""RUA CAPITAO  VALDEMAR PAULA"" ""RUA MAX"
23;440;FORTALEZA;65;MESSEJANA;11;35;2;4;"IMIANO BARRETO"" - ""RUA GERALDO SOARES"" - ""RUA CLEIA""  - ""RUA AUGUSTO CALHEIROS"""
23;440;FORTALEZA;65;MESSEJANA;11;35;2;5;"RUA CINCO - ""RUA DEZESSEIS"" - ""RUA UM""  DAI UMA RETA ATE ""RIO COCO"" DAI ATE O"
23;440;FORTALEZA;65;MESSEJANA;11;35;2;6;PONTO INICIAL
23;440;FORTALEZA;65;MESSEJANA;11;36;2;1;": DO PONTO INICIAL SEGUE PELO ""RIO COCO"" ATE A ALTURA DA ""RUA UM"" SEGUE POR ESTA"
23;440;FORTALEZA;65;MESSEJANA;11;36;2;2;" ATE ""RUA DEZESSEIS"" - ""RUA CINCO"" - ""RUA VINTE E TRES"" - ""AVENIDA PRESIDENTE CO"
23;440;FORTALEZA;65;MESSEJANA;11;36;2;3;"STA E SILVA"" - ""RUA E"" - ""RUA SEM DENOMINACAO"" - ""TV ESPECIAL"" - ""AVENIDA COSTA"
23;440;FORTALEZA;65;MESSEJANA;11;36;2;4;"E SILVA"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;37;2;1;": DO PONTO INICIAL SEGUE PELA ""AVENIDA PRESIDENTE COSTA E SILVA"" ATE ""TRAVESSA E"
23;440;FORTALEZA;65;MESSEJANA;11;37;2;2;"SPECIAL"" - ""RUA SEM DENOMINACAO"" - ""RUA E"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;38;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA DO CONTORNO"" OU ""RUA GREGORIO DE FRANCA"" ATE"
23;440;FORTALEZA;65;MESSEJANA;11;38;2;2;" CONFRONTAR COM ""AVENIDA DEPUTADO PAULINO ROCHA"" POR ESTA ATE ""RUA SEM DENOMINAC"
23;440;FORTALEZA;65;MESSEJANA;11;38;2;3;"AO"" QUE PASSA AO LADO DA UNIDADE DE TRATAMENTO SANITARIO. SEGUINDO POR ESTA CONT"
23;440;FORTALEZA;65;MESSEJANA;11;38;2;4;"ORNANDO AS ""PRACAS 1 2 E 3"" (INCLUSIVE) DAI PASSANDO EM FRENTE A IGREJA (EXCLUSI"
23;440;FORTALEZA;65;MESSEJANA;11;38;2;5;"VE) ATE A ""RUA DA CAIXA D„AGUA"" POR ESTA ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;39;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA DO CONTORNO"" OU ""RUA GREGORIO DE FRANCA"" ATE"
23;440;FORTALEZA;65;MESSEJANA;11;39;2;2;"A ""RUA DA CAIXA D'AGUA"" SEGUE POR ESTA PASSANDO PELA FRENTE DA IGREJA(INCLUSIVE)"
23;440;FORTALEZA;65;MESSEJANA;11;39;2;3;" CONTORNANDO AS ""PRACAS 3 2 E 1"" (EXCLUSIVE) ATE A ""RUA SEM DENOMINACAO"" QUE PAS"
23;440;FORTALEZA;65;MESSEJANA;11;39;2;4;"SA AO LADO DA UNIDADE DE TRATAMENTO SANITARIO POR ESTA ATE A ""AVENIDA DEPUTADO"
23;440;FORTALEZA;65;MESSEJANA;11;39;2;5;"PAULINO ROCHA"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;40;2;1;": DO PONTO INICIAL SEGUE PELA ""AVENIDA DEPUTADO PAULINO ROCHA"" ATE CONFRONTAR-SE"
23;440;FORTALEZA;65;MESSEJANA;11;40;2;2;" COM O ""RIO COCO"" SEGUE PELO ""RIO COCO"" ATE O ""RIACHO"" POR ESTE ATE A ""RUA SEM D"
23;440;FORTALEZA;65;MESSEJANA;11;40;2;3;"ENOMINACAO"" DAI ATE A ""AVENIDA DEPUTADO PAULINO ROCHA"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;40;2;4;NaN
23;440;FORTALEZA;65;MESSEJANA;11;41;2;1;": DO PONTO INICIAL SEGUE PELA ""RODOVIA BR-116"" - ""VILA SAO JOSE DE NAZARE"" - ""RU"
23;440;FORTALEZA;65;MESSEJANA;11;41;2;2;"A TIBURCIO PEREIRA"" - ""RUA SEM DENOMINACAO"" - ""RUA TITO BARROS"" - ""AVENIDA DEPUT"
23;440;FORTALEZA;65;MESSEJANA;11;41;2;3;"ADO PAULINO ROCHA"" CONTINUACAO DA ""RUA LUIS SARAIVA"" - ""RIACHO SEM DENOMINACAO"""
23;440;FORTALEZA;65;MESSEJANA;11;41;2;4;"QUE VAI AO ""RIO COCO"" DAI ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;42;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA PADRE PAULINO"" - ""RUA TIBURCIO PEREIRA"" - ""VI"
23;440;FORTALEZA;65;MESSEJANA;11;42;2;2;"LA SAO JOSE DE NAZARE"" - ""RODOVIA BR-116"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;43;2;1;": DO PONTO INICIAL SEGUE PELA ""RODOVIA BR-116"" ATE ""RUA ENFERMEIRO JOAQUIM PINTO"
23;440;FORTALEZA;65;MESSEJANA;11;43;2;2;" - AVENIDA DEPUTADO PAULINO ROCHA"" ATE A ""RUA TITO BARROS"" - ""TRAVESSA SEM DEN"
23;440;FORTALEZA;65;MESSEJANA;11;43;2;3;"OMINACAO"" - ""RUA TIBURCIO PEREIRA"" - ""RUA PADRE PAULINO"" ATE PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;43;2;4;NaN
23;440;FORTALEZA;65;MESSEJANA;11;44;2;1;": DO PONTO INICIAL SEGUE PELA ""RODOVIA BR-116"" - ""RUA ROSA VIRGINIA"" - ""RUA FRAN"
23;440;FORTALEZA;65;MESSEJANA;11;44;2;2;"CISCO NOGUEIRA LIMA"" SEGUINDO PELA ""RUA O"" ATE A ""RUA 1"" POR ESTA EM LINHA RETA"
23;440;FORTALEZA;65;MESSEJANA;11;44;2;3;"ATE A ""RUA DO CONTORNO"" OU ""RUA GREGORIO DE FRANCA"" DAI ATE A ""AVENIDA DEPUTADO"
23;440;FORTALEZA;65;MESSEJANA;11;44;2;4;"PAULINO ROCHA"" DAI ATE A ""RUA ENFERMEIRO JOAQUIM PINTO"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;44;2;5;NaN
23;440;FORTALEZA;65;MESSEJANA;11;45;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA ZERO"" OU ""RUA FRANCISCO NOGUEIRA LIMA"" - ""RUA"
23;440;FORTALEZA;65;MESSEJANA;11;45;2;2;" ROSA VIRGINIA"" - ""RUA CORONEL ZACARIAS J DE FRANCA"" - ""RUA 1"" ATE O PONTO INICI"
23;440;FORTALEZA;65;MESSEJANA;11;45;2;3;AL
23;440;FORTALEZA;65;MESSEJANA;11;46;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA GREGORIO DE FRANCA"" ATE CONFRONTAR-SE COM A """
23;440;FORTALEZA;65;MESSEJANA;11;46;2;2;"RUA 1"" - ""RUA CORONEL ZACARIAS DE FRANCA"" - ""RUA ROSA VIRGINIA"" - ""RODOVIA BR-11"
23;440;FORTALEZA;65;MESSEJANA;11;46;2;3;"6"" - ""AV FREI CIRILO"" - ""RUA ALBERTO TORRES SILVEIRA"" - ""RUA MADRE ANA COUTO"" -"
23;440;FORTALEZA;65;MESSEJANA;11;46;2;4;AVENIDA DEPUTADO PAULINO ROCHA ATE O PONTO INICIAL
23;440;FORTALEZA;65;MESSEJANA;11;47;2;1;": DO PONTO INICIAL SEGUE ATE A ""AVENIDA DESEMBARGADOR GONZAGA"" DAI ATE A ""ESTRAD"
23;440;FORTALEZA;65;MESSEJANA;11;47;2;2;"A DO SITIO CANABEBAI"" DAI ATE A ""AVENIDA ENGENHEIRO JOSE GUIMARAES"" DAI ATE A ""A"
23;440;FORTALEZA;65;MESSEJANA;11;47;2;3;"VENIDA PEDRO LAZAR"" DAI ATE A ""AVENIDA MINISTRO JOSE AMERICO"" DAI ATE A ""RUA FAR"
23;440;FORTALEZA;65;MESSEJANA;11;47;2;4;"IAS LEMOS"" DAI ATE A ""RUA NEWTON CRAVEIRO"" DAI ATE A ""BR 116"" ATE O PONTO INICIA"
23;440;FORTALEZA;65;MESSEJANA;11;47;2;5;L
23;440;FORTALEZA;65;MESSEJANA;11;48;2;1;": DO PONTO INICIAL SEGUE ATE A ""RUA FARIAS LEMOS"" DAI ATE A ""AVENIDA MINISTRO JO"
23;440;FORTALEZA;65;MESSEJANA;11;48;2;2;"SE AMERICO"" DAI ATE A ""RUA ELISIARIO MENDES"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;49;2;1;": DO PONTO INICIAL SEGUE ATE A ""BR 116"" DAI ATE A ""RUA NEWTON CRAVEIRO"" DAI ATE"
23;440;FORTALEZA;65;MESSEJANA;11;49;2;2;"A ""RUA ELISIARIO MENDES"" DAI ATE A ""AVENIDA MINISTRO JOSE AMERICO"" DAI ATE A ""RU"
23;440;FORTALEZA;65;MESSEJANA;11;49;2;3;"A FAUSTO AGUIAR"" DAI ATE A ""RUA INACIO VASCONCELOS"" ATE O PONTO INICIAL"
23;440;FORTALEZA;65;MESSEJANA;11;49;2;4;NaN
23;440;FORTALEZA;65;MESSEJANA;11;127;2;1;": DO PONTO INICIAL SEGUE PELA ""RUA NENEM ARRUDA"" - ""RUA SAO MIGUEL"" OU ""RUA CAPI"
23;440;FORTALEZA;65;MESSEJANA;11;127;2;2;"TAO JUSTINO FERREIRA RAMOS"" - ""AVENIDA CURIO"" - ""AVENIDA ODILON GUIMARAES"" ATE O"
23;440;FORTALEZA;65;MESSEJANA;11;127;2;3; PONTO INICIAL
23;440;FORTALEZA;65;MESSEJANA;11;128;2;1;": DO PONTO INICIAL SEGUE PELA ""AVENIDA ODILON GUIMARAES"" - ""AVENIDA GUILHERME WL"
